IncidentNum,ArresteeID,age,race,sex,current_charge_violent,age_younger_than_20,pending_charge,prior_conviction,prior_violent_conviction,prior_violent_conviction_3plus,outcome__violent_rearrest,outcome__any_rearrest
103191-2018,101357146.0,29.0,White,Male,1,0,0,0,0,0,0,0
026488-2018,101517265.0,24.0,White,Female,0,0,0,0,0,0,0,0
088256-2018,101603519.0,29.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
142364-2018,101680642.0,33.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
012507-2018,101499311.0,36.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
250848-2018,10420101.0,,White,Male,0,0,0,0,0,0,0,0
259195-2018,101407407.0,19.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
259195-2018,101407407.0,19.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
170620-2018,101720104.0,27.0,White,Male,0,0,0,0,0,0,0,0
201820-2018,101765975.0,30.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
234676-2018,101813202.0,20.0,Hispanic or Latino,Female,1,1,0,0,0,0,0,0
234676-2018,101813202.0,20.0,Hispanic or Latino,Female,0,1,0,0,0,0,0,0
234676-2018,101813202.0,20.0,Hispanic or Latino,Female,0,1,0,0,0,0,0,0
017882-2019,101895842.0,29.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
178754-2019,100764184.0,,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
178754-2019,100764184.0,,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
023558-2018,101513625.0,44.0,White,Male,1,0,0,0,0,0,0,0
052233-2018,101551955.0,46.0,White,Female,0,0,0,0,0,0,0,0
079333-2018,101591185.0,19.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
119219-2018,101647238.0,32.0,Black,Male,0,0,0,0,0,0,0,0
152715-2018,101695800.0,26.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
060620-2018,101564711.0,28.0,Black,Male,1,0,0,0,0,0,0,0
060620-2018,101564711.0,28.0,Black,Male,1,0,0,0,0,0,0,0
060620-2018,101564711.0,28.0,Black,Male,1,0,0,0,0,0,0,0
060620-2018,101564711.0,28.0,Black,Male,1,0,0,0,0,0,0,0
002148-2018,101198545.0,27.0,White,Male,0,0,0,0,0,0,0,0
002148-2018,101198545.0,27.0,White,Male,1,0,0,0,0,0,0,0
204584-2018,101670446.0,58.0,White,Female,0,0,0,0,0,0,0,0
263304-2018,101850654.0,29.0,Black,Male,0,0,0,0,0,0,0,0
184330-2018,101740892.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
184330-2018,101740892.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
230004-2018,101806207.0,,Middle Eastern,Female,0,0,0,0,0,0,0,0
056881-2018,101558859.0,24.0,White,Female,0,0,0,0,0,0,0,0
010769-2019,101886612.0,28.0,Black,Male,1,0,0,0,0,0,0,0
010769-2019,101886612.0,28.0,Black,Male,0,0,0,0,0,0,0,0
030941-2018,101522704.0,45.0,White,Male,0,0,0,0,0,0,0,0
090393-2018,8405941.0,36.0,Black,Male,0,0,0,0,0,0,0,0
249948-2018,101833319.0,18.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
128976-2019,102043042.0,40.0,White,Male,1,0,0,0,0,0,0,0
128976-2019,102043042.0,40.0,White,Male,0,0,0,0,0,0,0,0
239181-2018,101819367.0,31.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
182044-2018,101737349.0,41.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
062465-2018,101567031.0,28.0,White,Female,0,0,0,0,0,0,0,0
170638-2019,15493023.0,36.0,Black,Male,1,0,0,0,0,0,0,0
170638-2019,15493023.0,36.0,Black,Male,1,0,0,0,0,0,0,0
077528-2018,101272833.0,36.0,Black,Male,1,0,0,0,0,0,1,1
077528-2018,101730616.0,36.0,Black,Male,1,0,0,0,0,0,1,1
177162-2018,101272833.0,37.0,Black,Male,1,0,0,1,1,0,0,0
177162-2018,101272833.0,37.0,Black,Male,1,0,0,1,1,0,0,0
177162-2018,101730616.0,37.0,Black,Male,1,0,0,1,1,0,0,0
177162-2018,101730616.0,37.0,Black,Male,1,0,0,1,1,0,0,0
102369-2019,102007309.0,43.0,Black,Male,0,0,0,0,0,0,0,0
102369-2019,102007309.0,43.0,Black,Male,1,0,0,0,0,0,0,0
078418-2018,9691205.0,45.0,Black,Female,0,0,0,0,0,0,0,1
077937-2019,9691205.0,,Black,Female,0,0,1,1,0,0,0,0
246379-2018,9691205.0,,Black,Female,0,0,0,1,0,0,0,1
069821-2019,9691205.0,44.0,Black,Female,0,0,0,1,0,0,0,1
052461-2019,100138873.0,,Asian,Male,0,0,0,0,0,0,0,0
023382-2018,101513400.0,33.0,Black,Male,1,0,0,0,0,0,0,0
023382-2018,101513400.0,33.0,Black,Male,1,0,0,0,0,0,0,0
250823-2018,101834527.0,41.0,White,Male,1,0,0,0,0,0,0,0
106754-2018,101629175.0,37.0,Black,Male,1,0,0,0,0,0,0,0
207082-2018,101772846.0,31.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
055248-2018,101556746.0,18.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
055248-2018,101556746.0,18.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
055248-2018,101556746.0,18.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
011893-2018,101498649.0,24.0,Black,Male,0,0,0,0,0,0,0,1
011893-2018,101498649.0,24.0,Black,Male,0,0,0,0,0,0,0,1
011893-2018,101509760.0,24.0,Black,Male,0,0,0,0,0,0,0,1
011893-2018,101509760.0,24.0,Black,Male,0,0,0,0,0,0,0,1
020638-2018,101498649.0,24.0,Black,Male,0,0,1,0,0,0,0,0
020638-2018,101509760.0,24.0,Black,Male,0,0,1,0,0,0,0,0
025919-2018,101516649.0,29.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
025919-2018,101516649.0,29.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
025919-2018,101516649.0,29.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
025919-2018,101516649.0,29.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
025919-2018,101516649.0,29.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
076111-2019,101972484.0,41.0,Black,Male,1,0,0,0,0,0,0,0
162903-2019,102090373.0,30.0,Black,Male,1,0,0,0,0,0,0,0
162903-2019,102090373.0,30.0,Black,Male,0,0,0,0,0,0,0,0
029528-2019,101910874.0,50.0,Black,Male,1,0,0,0,0,0,0,0
218433-2018,101789603.0,31.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
025825-2018,100535775.0,,White,Male,0,0,0,0,0,0,0,0
255694-2018,101840942.0,25.0,White,Male,0,0,0,0,0,0,0,0
186993-2019,102122416.0,34.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
186993-2019,102122416.0,34.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
186993-2019,102122416.0,34.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
261820-2018,101848747.0,39.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
149107-2018,101690120.0,23.0,Black,Male,0,0,0,0,0,0,0,0
257022-2018,101842586.0,31.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
003526-2019,101876759.0,24.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
061091-2018,101565170.0,43.0,Black,Male,1,0,0,0,0,0,0,0
061091-2018,101565170.0,43.0,Black,Male,1,0,0,0,0,0,0,0
187813-2018,101745880.0,31.0,American Indian or Alaska Native,Female,0,0,0,0,0,0,0,0
002104-2018,100704560.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
178076-2018,100935670.0,50.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
104912-2019,100534971.0,45.0,Black,Female,0,0,0,0,0,0,0,0
146375-2018,101686132.0,34.0,Black,Male,0,0,0,0,0,0,0,0
037251-2018,101527425.0,26.0,White,Male,0,0,0,0,0,0,0,0
036861-2018,101527425.0,26.0,White,Male,0,0,0,0,0,0,0,0
246088-2019,12947311.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
246088-2019,12947311.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
246088-2019,12947311.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
246088-2019,12947311.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
246088-2019,12947311.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
055644-2018,101557362.0,52.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
130345-2019,102044848.0,36.0,Black,Male,1,0,0,0,0,0,0,0
130345-2019,102044848.0,36.0,Black,Male,1,0,0,0,0,0,0,0
146846-2019,100353354.0,23.0,Black,Male,1,0,0,0,0,0,0,0
194687-2018,101755581.0,25.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
083902-2019,101982944.0,30.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
083902-2019,101982944.0,30.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
062467-2018,101567040.0,41.0,White,Female,0,0,0,0,0,0,0,0
190455-2019,102082604.0,23.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
190455-2019,102082604.0,23.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
061475-2018,101565552.0,39.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
069730-2018,101577393.0,53.0,Black,Male,0,0,0,0,0,0,0,0
074215-2018,101584170.0,25.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
074215-2018,101584170.0,25.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
175609-2018,101727992.0,51.0,Black,Male,0,0,0,0,0,0,0,0
188168-2018,101746541.0,24.0,White,Male,0,0,0,0,0,0,0,0
018467-2018,101506928.0,36.0,White,Male,0,0,0,0,0,0,0,0
218278-2019,102164259.0,19.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
135364-2019,102051789.0,39.0,Black,Male,1,0,0,0,0,0,0,0
135364-2019,102051789.0,39.0,Black,Male,1,0,0,0,0,0,0,0
255058-2018,101845361.0,22.0,Black,Male,0,0,0,0,0,0,0,1
255058-2018,101840177.0,22.0,Black,Male,0,0,0,0,0,0,0,1
259106-2018,101845361.0,22.0,Black,Male,0,0,1,0,0,0,0,0
259106-2018,101840177.0,22.0,Black,Male,0,0,1,0,0,0,0,0
165755-2019,101059286.0,35.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
156666-2019,100992748.0,40.0,Black,Male,1,0,0,0,0,0,0,0
156666-2019,100992748.0,40.0,Black,Male,1,0,0,0,0,0,0,0
174946-2019,102083205.0,39.0,White,Male,0,0,0,0,0,0,0,0
145245-2018,101684367.0,24.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
195398-2018,101756487.0,25.0,Black,Male,0,0,0,0,0,0,0,0
235977-2018,101815055.0,39.0,Black,Female,1,0,0,0,0,0,0,0
139275-2019,102057529.0,41.0,Black,Male,0,0,0,0,0,0,0,0
249994-2018,101833426.0,24.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
163566-2019,101931355.0,27.0,Black,Male,0,0,0,0,0,0,0,0
213033-2018,101781654.0,24.0,Black,Female,0,0,0,0,0,0,0,0
183824-2018,101740027.0,32.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
256800-2019,102215865.0,41.0,Black,Male,0,0,0,0,0,0,0,0
256800-2019,102215865.0,41.0,Black,Male,1,0,0,0,0,0,0,0
256800-2019,102215865.0,41.0,Black,Male,1,0,0,0,0,0,0,0
045216-2019,42001091.0,27.0,White,Male,0,0,0,0,0,0,0,0
045216-2019,42001091.0,27.0,White,Male,0,0,0,0,0,0,0,0
141587-2019,9473709.0,49.0,Black,Male,0,0,0,0,0,0,0,0
141587-2019,9473709.0,49.0,Black,Male,1,0,0,0,0,0,0,0
159203-2018,101704563.0,46.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
115454-2019,20593837.0,,Black,Female,1,0,0,0,0,0,0,0
115454-2019,20593837.0,,Black,Female,1,0,0,0,0,0,0,0
167655-2018,101716454.0,35.0,Black,Female,0,0,0,0,0,0,0,0
011238-2018,101497812.0,34.0,Black,Male,0,0,0,0,0,0,0,0
067394-2019,101961229.0,66.0,Black,Female,0,0,0,0,0,0,0,0
138450-2018,100015954.0,21.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
136450-2019,102053355.0,26.0,Black,Male,0,0,0,0,0,0,0,0
042636-2018,101537855.0,20.0,Black,Female,0,1,0,0,0,0,0,1
042636-2018,101754039.0,20.0,Black,Female,0,1,0,0,0,0,0,1
193389-2018,101537855.0,20.0,Black,Female,0,1,0,1,0,0,0,0
193389-2018,101754039.0,20.0,Black,Female,0,1,0,1,0,0,0,0
264190-2018,101851733.0,60.0,White,Male,0,0,0,0,0,0,0,0
010451-2019,101888595.0,50.0,Black,Male,1,0,0,0,0,0,0,0
010451-2019,101888595.0,50.0,Black,Male,1,0,0,0,0,0,0,0
237872-2019,102190603.0,38.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
205547-2018,101770838.0,31.0,Black,Male,1,0,0,0,0,0,0,0
205547-2018,101770838.0,31.0,Black,Male,1,0,0,0,0,0,0,0
234069-2018,101812248.0,30.0,Black,Female,0,0,0,0,0,0,0,0
214412-2018,101783639.0,24.0,Black,Male,0,0,0,0,0,0,0,0
226689-2018,101801558.0,45.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
215762-2018,101785601.0,39.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
249041-2019,102211422.0,27.0,Black,Male,1,0,0,0,0,0,0,0
249041-2019,102211422.0,27.0,Black,Male,0,0,0,0,0,0,0,0
037616-2019,101921425.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
189714-2018,101748841.0,21.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
189714-2018,101748841.0,21.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
051445-2018,101550626.0,42.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
227514-2018,101802599.0,36.0,White,Female,0,0,0,0,0,0,0,0
039628-2019,101924058.0,51.0,Black,Male,0,0,0,0,0,0,0,0
107161-2018,101629804.0,25.0,Black,Male,1,0,0,0,0,0,0,0
080206-2018,101592222.0,36.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
065135-2019,101958015.0,32.0,White,Male,0,0,0,0,0,0,0,0
068371-2019,101441956.0,41.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
068371-2019,101441956.0,41.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
150360-2019,100609089.0,,White,Male,1,0,0,0,0,0,0,0
229978-2018,100367372.0,,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
229978-2018,100367372.0,,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
025825-2018,101516288.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
175025-2019,100537483.0,65.0,White,Female,0,0,0,0,0,0,0,0
213171-2018,101781882.0,57.0,Black,Female,0,0,0,0,0,0,0,0
061513-2019,9646741.0,,White,Male,0,0,0,0,0,0,0,0
061513-2019,102457415.0,,White,Male,0,0,0,0,0,0,0,0
251994-2018,101836127.0,44.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
251994-2018,101836127.0,44.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
047149-2019,101933744.0,70.0,White,Male,0,0,0,0,0,0,0,0
264188-2018,101851714.0,23.0,White,Male,0,0,0,0,0,0,0,0
217935-2018,101788529.0,51.0,Black,Male,0,0,0,0,0,0,0,0
040191-2019,101924639.0,33.0,White,Male,1,0,0,0,0,0,0,0
026514-2018,101517436.0,44.0,Black,Male,0,0,0,0,0,0,0,0
060722-2018,101564666.0,50.0,White,Male,1,0,0,0,0,0,0,0
129701-2018,101662289.0,45.0,Black,Male,1,0,0,0,0,0,0,0
129701-2018,101662289.0,45.0,Black,Male,1,0,0,0,0,0,0,0
207028-2018,101772776.0,35.0,Black,Male,0,0,0,0,0,0,0,0
244793-2018,101826691.0,30.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
244793-2018,101826691.0,30.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
254679-2018,101839659.0,23.0,White,Male,1,0,0,0,0,0,0,0
169756-2018,101719509.0,,Unknown,Male,0,0,0,0,0,0,0,0
169756-2018,101719509.0,,Unknown,Male,0,0,0,0,0,0,0,0
169756-2018,101719509.0,,Unknown,Male,0,0,0,0,0,0,0,0
217292-2018,101787717.0,23.0,White,Male,0,0,0,0,0,0,0,0
140176-2019,9396072.0,,Black,Male,1,0,0,0,0,0,0,0
099618-2019,102003796.0,,White,Female,1,0,0,0,0,0,0,0
168129-2019,102097356.0,42.0,White,Female,1,0,0,0,0,0,0,0
165031-2019,102092994.0,55.0,White,Male,0,0,0,0,0,0,0,0
165031-2019,102092994.0,55.0,White,Male,1,0,0,0,0,0,0,0
165031-2019,102092994.0,55.0,White,Male,1,0,0,0,0,0,0,0
021019-2018,101510231.0,27.0,Black,Male,0,0,0,0,0,0,0,0
108663-2018,101631829.0,45.0,Black,Female,0,0,0,0,0,0,0,1
108663-2018,4178770.0,45.0,Black,Female,0,0,0,0,0,0,0,1
219866-2018,101631829.0,,Black,Female,0,0,0,1,0,0,0,0
219866-2018,4178770.0,,Black,Female,0,0,0,1,0,0,0,0
165111-2018,101712972.0,,Black,Male,1,0,0,0,0,0,0,0
120509-2019,102031602.0,25.0,Black,Female,1,0,0,0,0,0,0,0
120509-2019,102031602.0,25.0,Black,Female,1,0,0,0,0,0,0,0
193662-2018,101754444.0,31.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
193662-2018,101754444.0,31.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
240818-2018,13102716.0,39.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
129347-2019,15343774.0,64.0,Black,Male,1,0,0,0,0,0,0,0
129347-2019,15343774.0,64.0,Black,Male,0,0,0,0,0,0,0,0
238732-2018,101818851.0,30.0,Black,Female,0,0,0,0,0,0,0,0
132286-2019,102047710.0,39.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
132286-2019,102047710.0,39.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
076779-2018,101587634.0,57.0,Black,Female,0,0,0,0,0,0,0,0
076779-2018,101587634.0,57.0,Black,Female,0,0,0,0,0,0,0,0
243704-2018,101825494.0,36.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
077734-2018,101588604.0,31.0,White,Female,0,0,0,0,0,0,0,0
160060-2018,101705631.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
067528-2019,101961361.0,18.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
067528-2019,101961361.0,18.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
001234-2019,12938946.0,,Black,Male,0,0,0,0,0,0,0,0
150776-2018,101692491.0,44.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
150776-2018,101692491.0,44.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
103228-2018,101624685.0,29.0,White,Male,0,0,0,0,0,0,0,0
103228-2018,101404866.0,29.0,White,Male,0,0,0,0,0,0,0,0
272949-2018,101862990.0,29.0,Black,Male,0,0,0,0,0,0,0,0
263399-2018,101850809.0,34.0,Black,Female,1,0,0,0,0,0,0,0
070770-2018,101105956.0,36.0,White,Male,0,0,0,0,0,0,0,0
243242-2018,101824729.0,25.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
218078-2018,101788941.0,46.0,White,Female,0,0,0,0,0,0,0,0
014162-2018,101501486.0,22.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
129864-2018,101662257.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
164990-2018,101712760.0,37.0,White,Male,0,0,0,0,0,0,0,0
276158-2018,101867085.0,56.0,White,Male,0,0,0,0,0,0,0,0
247981-2018,42015877.0,34.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
023539-2019,101903309.0,,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
125753-2018,101656552.0,51.0,White,Male,0,0,0,0,0,0,0,0
103307-2019,102008729.0,24.0,White,Male,0,0,0,0,0,0,0,0
155329-2019,100849023.0,26.0,White,Male,0,0,0,0,0,0,0,0
172453-2018,101742154.0,45.0,Black,Male,1,0,0,0,0,0,0,0
172453-2018,101742154.0,45.0,Black,Male,1,0,0,0,0,0,0,0
126766-2019,102040051.0,30.0,White,Male,0,0,0,0,0,0,0,0
037685-2018,101528887.0,,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
236807-2019,100863822.0,33.0,White,Male,0,0,0,0,0,0,0,0
157557-2018,101703457.0,18.0,Black,Male,0,1,0,0,0,0,0,0
157557-2018,101703457.0,18.0,Black,Male,1,1,0,0,0,0,0,0
082654-2019,101981314.0,57.0,White,Male,0,0,0,0,0,0,0,0
269906-2018,101859313.0,29.0,Black,Male,0,0,0,0,0,0,0,0
269906-2018,101859313.0,29.0,Black,Male,1,0,0,0,0,0,0,0
269906-2018,101859313.0,29.0,Black,Male,1,0,0,0,0,0,0,0
269906-2018,101859313.0,29.0,Black,Male,1,0,0,0,0,0,0,0
236022-2018,101815073.0,33.0,Black,Male,0,0,0,0,0,0,0,0
060087-2019,101951083.0,30.0,White,Male,1,0,0,0,0,0,0,0
060087-2019,101951083.0,30.0,White,Male,1,0,0,0,0,0,0,0
014219-2018,101501527.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
265259-2018,8022913.0,41.0,White,Male,1,0,0,0,0,0,0,0
121745-2018,8462090.0,35.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
121745-2018,8462090.0,35.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
238634-2018,101818742.0,58.0,White,Male,0,0,0,0,0,0,0,0
150651-2018,101692501.0,38.0,White,Female,0,0,0,0,0,0,0,0
200149-2019,102139710.0,21.0,Black,Male,0,0,0,0,0,0,0,0
160387-2018,100222091.0,40.0,White,Male,1,0,0,0,0,0,0,0
160387-2018,100222091.0,40.0,White,Male,0,0,0,0,0,0,0,0
231704-2019,102182173.0,19.0,Black,Male,1,1,0,0,0,0,0,0
017920-2019,100212745.0,23.0,White,Male,0,0,0,0,0,0,0,0
110313-2019,102018062.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
178129-2018,101731911.0,22.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
136327-2019,102053434.0,25.0,Black,Male,1,0,0,0,0,0,0,0
136327-2019,102053434.0,25.0,Black,Male,1,0,0,0,0,0,0,0
100850-2018,101621157.0,30.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
158185-2019,100862902.0,31.0,Black,Male,0,0,0,0,0,0,0,0
078701-2019,101976114.0,38.0,Black,Male,0,0,0,0,0,0,0,0
225382-2018,101799400.0,59.0,Black,Male,1,0,0,0,0,0,0,0
214911-2018,101784397.0,25.0,Black,Male,0,0,0,0,0,0,0,0
094105-2019,101996812.0,59.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
023383-2018,101513430.0,25.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
164546-2018,100395942.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
164546-2018,100395942.0,20.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
164546-2018,100395942.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
164546-2018,100395942.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
164546-2018,100395942.0,20.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
131085-2018,15283631.0,37.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
248231-2018,101400075.0,32.0,White,Female,0,0,0,0,0,0,0,0
193236-2019,102130041.0,34.0,Asian,Male,0,0,0,0,0,0,0,0
193236-2019,102130041.0,34.0,Asian,Male,1,0,0,0,0,0,0,0
093833-2018,101611674.0,30.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
089083-2018,101604500.0,26.0,Black,Male,0,0,0,0,0,0,0,0
089083-2018,101604500.0,26.0,Black,Male,1,0,0,0,0,0,0,0
244634-2018,101826535.0,57.0,White,Male,1,0,0,0,0,0,0,0
244634-2018,101826535.0,57.0,White,Male,0,0,0,0,0,0,0,0
058354-2019,101948639.0,39.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
058354-2019,101948639.0,39.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
197079-2019,101915186.0,23.0,Hispanic or Latino,Male,1,0,0,1,0,0,0,0
197079-2019,101915186.0,23.0,Hispanic or Latino,Male,0,0,0,1,0,0,0,0
032658-2019,101915186.0,23.0,Hispanic or Latino,Male,0,0,0,0,0,0,1,1
032658-2019,101915186.0,23.0,Hispanic or Latino,Male,0,0,0,0,0,0,1,1
199416-2018,12998839.0,21.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
199416-2018,12998839.0,21.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
199416-2018,12998839.0,21.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
179768-2018,101734022.0,24.0,White,Male,0,0,0,0,0,0,0,0
032630-2019,101915192.0,34.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
032630-2019,101915192.0,34.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
057398-2018,101559834.0,18.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
057398-2018,101559834.0,18.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
111648-2019,102019991.0,20.0,White,Male,1,1,0,0,0,0,0,0
186107-2019,101543042.0,,White,Male,0,0,0,0,0,0,0,0
064803-2018,101570443.0,36.0,Black,Male,1,0,0,0,0,0,0,0
064803-2018,101570443.0,36.0,Black,Male,1,0,0,0,0,0,0,0
153519-2018,101696690.0,18.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
062448-2018,101566811.0,35.0,Black,Male,0,0,0,0,0,0,0,0
044966-2018,101541467.0,47.0,Black,Male,0,0,0,0,0,0,0,0
044966-2018,101541467.0,47.0,Black,Male,0,0,0,0,0,0,0,0
234826-2018,101813390.0,42.0,Black,Male,0,0,0,0,0,0,0,0
234826-2018,101813390.0,42.0,Black,Male,0,0,0,0,0,0,0,0
020418-2018,101509451.0,32.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
171703-2018,101721714.0,25.0,White,Male,0,0,0,0,0,0,0,0
083219-2018,101596416.0,38.0,Black,Male,0,0,0,0,0,0,0,0
119049-2019,102029469.0,39.0,Black,Male,1,0,0,0,0,0,0,0
119049-2019,102029469.0,39.0,Black,Male,1,0,0,0,0,0,0,0
200875-2018,101764596.0,39.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
275404-2018,25368665.0,33.0,White,Female,0,0,0,0,0,0,0,0
001339-2018,15323813.0,54.0,Black,Male,0,0,0,0,0,0,0,0
256743-2018,9904686.0,23.0,Black,Male,0,0,0,0,0,0,0,0
256743-2018,9904686.0,23.0,Black,Male,0,0,0,0,0,0,0,0
256743-2018,9904686.0,23.0,Black,Male,0,0,0,0,0,0,0,0
256743-2018,9904686.0,23.0,Black,Male,1,0,0,0,0,0,0,0
204740-2018,10057507.0,54.0,White,Male,0,0,0,0,0,0,0,0
154884-2018,101698924.0,22.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
