ArresteeID,arrests__arrest_year,ArrestNumber,arrests__weapon
101635368.0,2019,19-027908,Unarmed
102080000.0,2019,19-027908,Unarmed
101506195.0,2018,18-002864,None
101635368.0,2018,18-002864,None
102080000.0,2018,18-002864,None
101506195.0,2018,18-017361,Unarmed
101635368.0,2018,18-017361,Unarmed
102080000.0,2018,18-017361,Unarmed
101112660.0,2017,17-001759,None
101112660.0,2017,17-021017,Hands/Feet
101112660.0,2018,18-039963,Unarmed
101112660.0,2018,18-032104,Unarmed
25195236.0,2018,18-022360,Handgun
101496105.0,2018,18-001579,None
101728022.0,2018,18-028329,Unarmed
15377908.0,2018,18-028329,Unarmed
101728022.0,2018,18-029900,Unarmed
15377908.0,2018,18-029900,Unarmed
101728022.0,2018,18-028000,Unarmed
15377908.0,2018,18-028000,Unarmed
101728022.0,2018,18-032337,Unarmed
15377908.0,2018,18-032337,Unarmed
101754812.0,2018,18-031611,Unarmed
101841204.0,2018,18-041854,Unarmed
101834892.0,2018,18-045510,Handgun
101834892.0,2018,18-041068,Unarmed
101504554.0,2018,18-002635,Other
101581025.0,2018,18-011369,Unarmed
101604447.0,2018,18-013999,Unarmed
100766578.0,2018,18-041525,Unarmed
101807147.0,2018,18-037692,Unarmed
101548731.0,2018,18-007784,Unarmed
101545542.0,2018,18-007400,Unarmed
101425132.0,2018,18-010944,Unarmed
101425132.0,2017,17-044475,None
101504987.0,2017,17-051728,None
101504987.0,2017,17-042878,None
101504987.0,2018,18-002693,None
101684864.0,2018,18-023136,Unarmed
101568853.0,2018,18-010028,Unarmed
9646707.0,2018,18-032523,Unarmed
101557417.0,2017,17-039263,None
8865797.0,2017,17-039263,None
101557417.0,2018,18-027612,Unarmed
8865797.0,2018,18-027612,Unarmed
101557417.0,2018,18-008680,Knife - Pocket
8865797.0,2018,18-008680,Knife - Pocket
101661767.0,2018,18-020404,Unarmed
101683387.0,2018,18-022960,Unarmed
101543660.0,2018,18-007208,Unarmed
101500326.0,2018,18-002073,None
101761670.0,2018,18-032435,Unarmed
101505284.0,2017,17-044555,None
101431806.0,2017,17-044555,None
101646424.0,2017,17-044555,None
101425018.0,2017,17-044555,None
101503917.0,2017,17-044555,None
101505284.0,2016,16-011030,None
101431806.0,2016,16-011030,None
101646424.0,2016,16-011030,None
101425018.0,2016,16-011030,None
101503917.0,2016,16-011030,None
101505284.0,2018,18-002196,None
101431806.0,2018,18-002196,None
101646424.0,2018,18-002196,None
101425018.0,2018,18-002196,None
101503917.0,2018,18-002196,None
101505284.0,2017,17-045321,None
101431806.0,2017,17-045321,None
101646424.0,2017,17-045321,None
101425018.0,2017,17-045321,None
101503917.0,2017,17-045321,None
101505284.0,2018,18-002556,Hands/Feet
101431806.0,2018,18-002556,Hands/Feet
101646424.0,2018,18-002556,Hands/Feet
101425018.0,2018,18-002556,Hands/Feet
101503917.0,2018,18-002556,Hands/Feet
101505284.0,2018,18-018611,Unarmed
101431806.0,2018,18-018611,Unarmed
101646424.0,2018,18-018611,Unarmed
101425018.0,2018,18-018611,Unarmed
101503917.0,2018,18-018611,Unarmed
101505284.0,2017,17-044458,None
101431806.0,2017,17-044458,None
101646424.0,2017,17-044458,None
101425018.0,2017,17-044458,None
101503917.0,2017,17-044458,None
101505284.0,2018,18-002727,None
101431806.0,2018,18-002727,None
101646424.0,2018,18-002727,None
101425018.0,2018,18-002727,None
101503917.0,2018,18-002727,None
20638822.0,2018,18-016896,Unarmed
101797218.0,2018,18-036637,Unarmed
101743976.0,2018,18-030229,Unarmed
101870207.0,2018,18-045652,Unarmed
13014950.0,2018,18-018951,Knife - Other
101604007.0,2018,18-013910,Unarmed
101665157.0,2018,18-020841,Unarmed
101600601.0,2018,18-013508,Unarmed
101638300.0,2018,18-031644,Unarmed
100396156.0,2018,18-045661,Unarmed
100879291.0,2019,19-005024,Unarmed
101909989.0,2019,19-005024,Unarmed
100879291.0,2019,19-015893,Unarmed
101909989.0,2019,19-015893,Unarmed
100879291.0,2018,18-017454,Unarmed
101909989.0,2018,18-017454,Unarmed
101864390.0,2018,18-044933,Unarmed
101489869.0,2018,18-000780,None
101795791.0,2018,18-036459,Unarmed
101665625.0,2018,18-025279,Unarmed
101665625.0,2018,18-042210,Unarmed
101665625.0,2018,18-020899,Unarmed
101665625.0,2018,18-021223,Unarmed
101747567.0,2018,18-030744,Unarmed
9003562.0,2018,18-033403,Unarmed
9003562.0,2017,17-050021,None
101679433.0,2018,18-022498,Unarmed
101858344.0,2018,18-044064,Unarmed
101561974.0,2018,18-023171,Unarmed
101561974.0,2018,18-020289,Unarmed
101561974.0,2017,17-031634,None
101561974.0,2018,18-009211,Unarmed
101561974.0,2018,18-012615,Unarmed
101717822.0,2018,18-027084,Unarmed
101507991.0,2018,18-003564,None
101507991.0,2018,18-003071,None
101776562.0,2018,18-034150,Unarmed
101703591.0,2018,18-025338,Unarmed
101525292.0,2018,18-005232,Unarmed
101133222.0,2018,18-030741,Unarmed
101273859.0,2018,18-028674,Unarmed
101273859.0,2018,18-018685,Unarmed
101629461.0,2018,18-016812,Unarmed
101505445.0,2018,18-002749,None
101561958.0,2017,17-034879,None
101352799.0,2017,17-034879,None
101561958.0,2018,18-009197,Unarmed
101352799.0,2018,18-009197,Unarmed
101550208.0,2018,18-008020,Unarmed
100541574.0,2018,18-008305,Unarmed
15471974.0,2018,18-028455,Unarmed
101766887.0,2018,18-009277,Unarmed
101562555.0,2018,18-009277,Unarmed
101766887.0,2018,18-033062,Unarmed
101562555.0,2018,18-033062,Unarmed
100055254.0,2018,18-012914,Unarmed
100179675.0,2018,18-020949,Unarmed
101426901.0,2018,18-029978,Unarmed
101741728.0,2018,18-029978,Unarmed
101426901.0,2017,17-044695,Hands/Feet
101741728.0,2017,17-044695,Hands/Feet
100660706.0,2018,18-013701,Unarmed
101845170.0,2019,19-031152,Unarmed
101845170.0,2018,18-042350,Unarmed
101826534.0,2018,18-040030,Unarmed
101626090.0,2018,18-016429,Unarmed
101540403.0,2018,18-016429,Unarmed
101626090.0,2018,18-006854,Unarmed
101540403.0,2018,18-006854,Unarmed
101704772.0,2018,18-025513,Unarmed
101824480.0,2018,18-039737,Unarmed
101840362.0,2018,18-041748,Unarmed
101591529.0,2017,17-009148,None
101591529.0,2017,17-036924,None
101591529.0,2018,18-012589,Unarmed
102611057.0,2018,18-037014,Handgun
101800762.0,2018,18-037014,Handgun
101845646.0,2018,18-042403,Unarmed
101566376.0,2018,18-009741,Unarmed
101718965.0,2018,18-027248,Unarmed
101596277.0,2018,18-013061,Handgun
101731928.0,2018,18-028810,Unarmed
101844128.0,2018,18-042237,Unarmed
15257486.0,2019,19-023137,Handgun
102341908.0,2019,19-023137,Handgun
15257486.0,2018,18-017982,Unarmed
102341908.0,2018,18-017982,Unarmed
15257486.0,2018,18-038961,Unarmed
102341908.0,2018,18-038961,Unarmed
15257486.0,2020,20-015781,Unarmed
102341908.0,2020,20-015781,Unarmed
15257486.0,2019,19-034531,Unarmed
102341908.0,2019,19-034531,Unarmed
101618277.0,2018,18-015470,Unarmed
101618277.0,2018,18-011691,Unarmed
101814943.0,2018,18-038571,Unarmed
101538546.0,2018,18-006578,Unarmed
101769961.0,2018,18-033461,Knife - Pocket
101664048.0,2018,18-020741,Unarmed
101721132.0,2018,18-020741,Unarmed
101664048.0,2018,18-027577,Unarmed
101721132.0,2018,18-027577,Unarmed
101859956.0,2018,18-038304,Handgun
101812899.0,2018,18-038304,Handgun
101859956.0,2018,18-044240,Unarmed
101812899.0,2018,18-044240,Unarmed
101859956.0,2017,17-018703,Gun
101812899.0,2017,17-018703,Gun
101713816.0,2018,18-026571,Unarmed
101819406.0,2018,18-039095,Unarmed
101582349.0,2018,18-011506,Unarmed
101869374.0,2018,18-045520,Unarmed
101736067.0,2018,18-029280,Unarmed
101505447.0,2020,20-017602,Unarmed
101505447.0,2018,18-002744,None
101591420.0,2018,18-012577,Unarmed
101216711.0,2018,18-042420,Unarmed
101216711.0,2018,18-009151,Unarmed
101201016.0,2017,17-022432,None
101201016.0,2018,18-015244,Unarmed
101857549.0,2018,18-043954,Unarmed
101814100.0,2018,18-038467,Unarmed
101717463.0,2018,18-026996,Unarmed
25474276.0,2018,18-010523,Unarmed
101524267.0,2018,18-005113,Unarmed
101519764.0,2018,18-004590,None
101642811.0,2018,18-004590,None
101519764.0,2018,18-018255,Unarmed
101642811.0,2018,18-018255,Unarmed
101576285.0,2018,18-010829,Unarmed
101515162.0,2018,18-004004,None
101863032.0,2018,18-044695,Unarmed
11782568.0,2018,18-002465,None
101475305.0,2018,18-002465,None
11782568.0,2017,17-047688,None
101475305.0,2017,17-047688,None
11782568.0,2017,17-034755,None
101475305.0,2017,17-034755,None
11782568.0,2017,17-034197,None
101475305.0,2017,17-034197,None
11782568.0,2017,17-036862,None
101475305.0,2017,17-036862,None
11782568.0,2018,18-001391,None
101475305.0,2018,18-001391,None
101567798.0,2018,18-009911,Unarmed
101822232.0,2018,18-039486,Unarmed
100604360.0,2018,18-024015,Unarmed
101812419.0,2018,18-038265,Unarmed
101647148.0,2018,18-018735,Unarmed
100461837.0,2018,18-008934,Handgun
101519416.0,2018,18-004551,None
101755290.0,2020,20-001066,Unarmed
101755290.0,2018,18-044915,Unarmed
101755290.0,2019,19-012526,Unarmed
101755290.0,2018,18-040915,Unarmed
101755290.0,2020,20-017345,Unarmed
101755290.0,2018,18-031663,Unarmed
101850912.0,2018,18-043070,Unarmed
12038274.0,2018,18-043070,Unarmed
101850912.0,2018,18-044170,Unarmed
12038274.0,2018,18-044170,Unarmed
101651333.0,2018,18-019136,Unarmed
10702402.0,2018,18-041262,Unarmed
101863002.0,2018,18-044679,Unarmed
15050916.0,2018,18-029374,Unarmed
15050916.0,2017,17-038022,None
10358257.0,2018,18-020440,Handgun
12740904.0,2020,20-023291,Unarmed
12740904.0,2018,18-010751,Unarmed
101676802.0,2018,18-017387,Unarmed
101676802.0,2017,17-041394,Other
101676802.0,2017,17-050287,None
101676802.0,2018,18-022201,Unarmed
101676802.0,2018,18-014323,Unarmed
101856619.0,2018,18-043787,Unarmed
101778661.0,2018,18-034414,Unarmed
8977926.0,2019,19-008177,Unarmed
101674301.0,2019,19-008177,Unarmed
8977926.0,2018,18-021919,Unarmed
101674301.0,2018,18-021919,Unarmed
9444342.0,2018,18-012992,Unarmed
101673601.0,2018,18-021836,Unarmed
101570747.0,2018,18-016215,Unarmed
101570747.0,2018,18-010180,Unarmed
101686721.0,2018,18-023378,Unarmed
101719875.0,2018,18-027391,Unarmed
101845487.0,2018,18-042386,Unarmed
101483529.0,2018,18-000004,Hands/Feet
101629791.0,2018,18-016845,Unarmed
10681543.0,2018,18-038770,Unarmed
101715645.0,2018,18-026782,Unarmed
101785887.0,2018,18-035251,Unarmed
10709671.0,2018,18-011692,Unarmed
10709671.0,2019,19-012684,Unarmed
101494351.0,2018,18-001312,None
101714735.0,2018,18-026699,Unarmed
101540260.0,2018,18-006779,Unarmed
101464811.0,2017,17-049627,Hands/Feet
101464811.0,2018,18-020838,Unarmed
100821695.0,2018,18-021118,Unarmed
100821695.0,2019,19-022956,Unarmed
100821695.0,2018,18-022876,Unarmed
101672436.0,2018,18-021678,Unarmed
101743443.0,2018,18-030169,Unarmed
101830670.0,2018,18-040496,Unarmed
101731188.0,2018,18-028696,Unarmed
25217014.0,2018,18-010059,Unarmed
101782558.0,2018,18-034843,Unarmed
101632112.0,2018,18-017061,Unarmed
101602600.0,2018,18-013738,Unarmed
101436424.0,2018,18-019321,Unarmed
101652714.0,2018,18-019321,Unarmed
101436424.0,2017,17-039901,Vehicle
101652714.0,2017,17-039901,Vehicle
101436424.0,2017,17-045934,None
101652714.0,2017,17-045934,None
10469118.0,2018,18-045613,Unarmed
10469118.0,2019,19-014541,Unarmed
101711937.0,2018,18-026317,Unarmed
101540727.0,2018,18-006912,Unarmed
101625753.0,2018,18-016387,Unarmed
101556086.0,2018,18-008549,Unarmed
100935648.0,2016,16-042147,Hands/Feet
100935648.0,2018,18-032997,Unarmed
100935648.0,2018,18-033111,Unarmed
100935648.0,2016,16-043477,Hands/Feet
101662193.0,2018,18-020442,Unarmed
101807127.0,2018,18-037686,Unarmed
100099765.0,2018,18-023122,Unarmed
101638747.0,2018,18-017794,Unarmed
9983823.0,2018,18-019904,Unarmed
101737927.0,2018,18-029536,Unarmed
101555167.0,2018,18-008441,Unarmed
101846836.0,2018,18-042566,Unarmed
101846836.0,2019,19-016214,Unarmed
7873579.0,2018,18-043242,Unarmed
101822279.0,2018,18-039491,Unarmed
101822279.0,2019,19-018928,Knife - Pocket
101741144.0,2018,18-029901,Unarmed
101715351.0,2018,18-026751,Unarmed
101504490.0,2018,18-002621,None
101808430.0,2018,18-037835,Unarmed
101490817.0,2018,18-000917,None
101745781.0,2018,18-033404,Unarmed
101513899.0,2016,16-014687,None
100898762.0,2016,16-014687,None
101510860.0,2016,16-014687,None
101513899.0,2018,18-003828,None
100898762.0,2018,18-003828,None
101510860.0,2018,18-003828,None
101513899.0,2016,16-018206,None
100898762.0,2016,16-018206,None
101510860.0,2016,16-018206,None
101513899.0,2016,16-028971,None
100898762.0,2016,16-028971,None
101510860.0,2016,16-028971,None
101513899.0,2016,16-021210,None
100898762.0,2016,16-021210,None
101510860.0,2016,16-021210,None
101513899.0,2016,16-017278,None
100898762.0,2016,16-017278,None
101510860.0,2016,16-017278,None
101513899.0,2018,18-009761,Unarmed
100898762.0,2018,18-009761,Unarmed
101510860.0,2018,18-009761,Unarmed
101513899.0,2017,17-044515,None
100898762.0,2017,17-044515,None
101510860.0,2017,17-044515,None
101513899.0,2016,16-022105,Hands/Feet
100898762.0,2016,16-022105,Hands/Feet
101510860.0,2016,16-022105,Hands/Feet
101513899.0,2018,18-003943,None
100898762.0,2018,18-003943,None
101510860.0,2018,18-003943,None
101513899.0,2018,18-008708,Unarmed
100898762.0,2018,18-008708,Unarmed
101510860.0,2018,18-008708,Unarmed
101513899.0,2016,16-020552,None
100898762.0,2016,16-020552,None
101510860.0,2016,16-020552,None
101513899.0,2016,16-022810,None
100898762.0,2016,16-022810,None
101510860.0,2016,16-022810,None
101513899.0,2018,18-008448,Unarmed
100898762.0,2018,18-008448,Unarmed
101510860.0,2018,18-008448,Unarmed
101513899.0,2018,18-003456,None
100898762.0,2018,18-003456,None
101510860.0,2018,18-003456,None
101513899.0,2018,18-008582,Unarmed
100898762.0,2018,18-008582,Unarmed
101510860.0,2018,18-008582,Unarmed
101513899.0,2016,16-017748,None
100898762.0,2016,16-017748,None
101510860.0,2016,16-017748,None
101513899.0,2016,16-020022,None
100898762.0,2016,16-020022,None
101510860.0,2016,16-020022,None
101513899.0,2016,16-019023,None
100898762.0,2016,16-019023,None
101510860.0,2016,16-019023,None
101513899.0,2018,18-007879,Unarmed
100898762.0,2018,18-007879,Unarmed
101510860.0,2018,18-007879,Unarmed
101513899.0,2017,17-044097,None
100898762.0,2017,17-044097,None
101510860.0,2017,17-044097,None
101513899.0,2016,16-020172,None
100898762.0,2016,16-020172,None
101510860.0,2016,16-020172,None
101513899.0,2016,16-030024,None
100898762.0,2016,16-030024,None
101510860.0,2016,16-030024,None
101513899.0,2018,18-010938,Unarmed
100898762.0,2018,18-010938,Unarmed
101510860.0,2018,18-010938,Unarmed
101513899.0,2016,16-015671,None
100898762.0,2016,16-015671,None
101510860.0,2016,16-015671,None
101785678.0,2018,18-035618,Unarmed
101783308.0,2018,18-034917,Unarmed
100727846.0,2016,16-053250,None
100727846.0,2018,18-023747,Unarmed
100727846.0,2018,18-018561,Unarmed
100273880.0,2018,18-029027,Unarmed
100273880.0,2019,19-036024,Unarmed
101695926.0,2018,18-024427,Unarmed
101798225.0,2018,18-036756,Unarmed
102101835.0,2019,19-030897,Unarmed
101837714.0,2019,19-030897,Unarmed
102101835.0,2018,18-041438,Unarmed
101837714.0,2018,18-041438,Unarmed
101693942.0,2018,18-024223,Unarmed
101697923.0,2017,17-013694,Gun
101697923.0,2018,18-024684,Unarmed
101764229.0,2018,18-032778,Unarmed
100026025.0,2018,18-012101,Unarmed
101788013.0,2018,18-035523,Unarmed
101846561.0,2018,18-035523,Unarmed
101788013.0,2018,18-042524,Unarmed
101846561.0,2018,18-042524,Unarmed
101706867.0,2018,18-025771,Unarmed
10250638.0,2018,18-014266,Unarmed
101541518.0,2018,18-031360,Unarmed
101541518.0,2018,18-022799,Unarmed
101761362.0,2018,18-032400,Unarmed
101848428.0,2018,18-032400,Unarmed
101761362.0,2020,20-003416,Unarmed
101848428.0,2020,20-003416,Unarmed
101761362.0,2018,18-042775,Unarmed
101848428.0,2018,18-042775,Unarmed
101770640.0,2018,18-033534,Unarmed
15607161.0,2018,18-019631,Unarmed
15607161.0,2020,20-036458,Unarmed
10173974.0,2018,18-008688,Unarmed
10173974.0,2018,18-044245,Unarmed
101783798.0,2018,18-034987,Unarmed
101566759.0,2018,18-009784,Unarmed
101737760.0,2018,18-029488,Unarmed
101565288.0,2018,18-009607,Unarmed
101699123.0,2018,18-024822,Unarmed
101751713.0,2018,18-040721,Unarmed
101751713.0,2018,18-031210,Unarmed
101742392.0,2018,18-030075,Unarmed
15170075.0,2018,18-028031,Unarmed
101664325.0,2018,18-020760,Unarmed
101550751.0,2018,18-008090,Handgun
101669424.0,2018,18-021266,Unarmed
101694335.0,2018,18-024248,Unarmed
101623473.0,2019,19-009074,Unarmed
101798893.0,2019,19-009074,Unarmed
101623473.0,2019,19-006611,Unarmed
101798893.0,2019,19-006611,Unarmed
101623473.0,2018,18-016106,Unarmed
101798893.0,2018,18-016106,Unarmed
100229150.0,2018,18-035870,Unarmed
100229150.0,2017,17-048348,None
101278616.0,2018,18-045790,Unarmed
101278616.0,2017,17-024868,None
101278616.0,2019,19-016907,Unarmed
101729813.0,2018,18-028541,Unarmed
10594728.0,2018,18-022590,Unarmed
101677530.0,2018,18-022260,Unarmed
101592386.0,2018,18-012668,Knife - Pocket
101726514.0,2018,18-028176,Handgun
15292019.0,2018,18-029400,Unarmed
101774537.0,2018,18-033967,Unarmed
101715274.0,2018,18-026755,Unarmed
100793339.0,2018,18-026755,Unarmed
101715274.0,2019,19-014238,Unarmed
100793339.0,2019,19-014238,Unarmed
101813145.0,2018,18-037814,Unarmed
101813145.0,2018,18-038317,Unarmed
48130723.0,2017,17-024512,None
48130723.0,2017,17-038132,None
48130723.0,2017,17-021122,None
48130723.0,2018,18-006397,Knife - Pocket
48130723.0,2018,18-006691,Unarmed
101621216.0,2018,18-015835,Unarmed
101793373.0,2018,18-036180,Unarmed
100077706.0,2018,18-016637,Unarmed
100331604.0,2019,19-042211,Unarmed
102016785.0,2019,19-042211,Unarmed
100331604.0,2018,18-032375,Unarmed
102016785.0,2018,18-032375,Unarmed
101495502.0,2018,18-001481,None
101824814.0,2018,18-039795,Unarmed
101765695.0,2018,18-032917,Unarmed
100072450.0,2020,20-004073,Unarmed
100072450.0,2018,18-005729,Knife - Pocket
101749815.0,2018,18-030995,Unarmed
101517375.0,2018,18-004311,Hands/Feet
100526175.0,2018,18-024508,Unarmed
101625270.0,2018,18-016328,Unarmed
101604299.0,2018,18-013952,Unarmed
101745242.0,2018,18-030371,Unarmed
101826472.0,2018,18-040034,Unarmed
101821475.0,2018,18-039379,Unarmed
101843654.0,2018,18-042169,Unarmed
101981662.0,2019,19-014587,Unarmed
101864391.0,2019,19-014587,Unarmed
101981662.0,2018,18-044922,Unarmed
101864391.0,2018,18-044922,Unarmed
101537002.0,2018,18-006368,Unarmed
101840339.0,2018,18-041745,Unarmed
101865084.0,2018,18-045008,Unarmed
101496617.0,2018,18-001635,None
101622394.0,2018,18-016008,Unarmed
101681159.0,2018,18-022712,Unarmed
101631225.0,2018,18-016987,Unarmed
101556221.0,2018,18-011437,Unarmed
101581774.0,2018,18-011437,Unarmed
101556221.0,2018,18-008578,Unarmed
101581774.0,2018,18-008578,Unarmed
101679539.0,2018,18-022491,Unarmed
101502378.0,2018,18-002348,None
101671296.0,2018,18-021526,Unarmed
101510876.0,2018,18-003453,None
101373924.0,2018,18-039580,Unarmed
101739369.0,2018,18-029723,Unarmed
101593548.0,2019,19-005363,Unarmed
101593548.0,2018,18-012775,Unarmed
101593548.0,2019,19-004040,Unarmed
101703222.0,2018,18-025303,Unarmed
101703222.0,2017,17-041490,None
101624189.0,2018,18-016190,Unarmed
101550360.0,2018,18-008046,Unarmed
101554496.0,2018,18-008403,Unarmed
101497711.0,2018,18-001769,None
101080605.0,2017,17-002721,None
101080605.0,2017,17-016522,None
101080605.0,2018,18-025849,Unarmed
101080605.0,2017,17-041913,None
101080605.0,2018,18-018894,Unarmed
101080605.0,2016,16-053211,None
101773910.0,2018,18-033878,Handgun
101813275.0,2018,18-038358,Unarmed
101489752.0,2018,18-035299,Unarmed
11357980.0,2018,18-035299,Unarmed
101641576.0,2018,18-035299,Unarmed
101722669.0,2018,18-035299,Unarmed
101489752.0,2018,18-018126,Unarmed
11357980.0,2018,18-018126,Unarmed
101641576.0,2018,18-018126,Unarmed
101722669.0,2018,18-018126,Unarmed
101489752.0,2018,18-027761,Unarmed
11357980.0,2018,18-027761,Unarmed
101641576.0,2018,18-027761,Unarmed
101722669.0,2018,18-027761,Unarmed
101489752.0,2018,18-000768,None
11357980.0,2018,18-000768,None
101641576.0,2018,18-000768,None
101722669.0,2018,18-000768,None
101489752.0,2018,18-014427,Unarmed
11357980.0,2018,18-014427,Unarmed
101641576.0,2018,18-014427,Unarmed
101722669.0,2018,18-014427,Unarmed
102057975.0,2018,18-033655,Unarmed
9107129.0,2018,18-033655,Unarmed
